<mention> <total_count> <total_unique_doc_count>
enzyme type	6	6
enzyme substrate complex	22	17
enzyme substrate	52	42
enzyme structure and function	3	3
enzyme specificity	8	8
enzyme s	1482	1338
enzyme reactions	30	29
enzyme preparations	4	4
enzyme kinetics	69	62
enzyme catalyzed	58	48
enzyme catalysed	11	11
enzyme activity	375	293
enzyme action	15	15
enzyme Type	1	1
enzyme Specificity	1	1
enzyme S	9	8
enzyme Reactions	1	1
enzyme Activity	1	1
enzymatically active	48	47
enzymatic system	4	4
enzymatic process	21	19
enzymatic pathways	12	12
enzymatic function	28	27
enzymatic activity	343	297
enzymatic activities	34	30
enzymatic Function	1	1
entertainment industry	4003	3585
entertainment Industry	6	6
enhanced photography	1	1
england premier league	1	1
engine size	302	261
engine or motor	17	15
engine manufacturers	2	2
engine design	727	665
engine Design	72	71
emerging company	11	11
emerging companies	75	72
elementary-level school	1	1
elementary schools	8470	7531
elementary schooling	92	90
elementary school teacher	664	645
elementary school class	12	12
elementary school	14510	12747
elementary negro schools	1	1
elementary grade	26	26
elementary education	1262	1196
elementary branches	3	3
elementary and middle education	4	4
electronic music producer	2	2
electronic format	255	241
electric rock	4	4
elected government	4	4
editorial model	11	11
economic market	31	31
east coast of Scotland	46	46
earth science	367	333
earth Science	2	2
early years	10	8
early stage technology companies	1	1
early renaissance	38	38
early photography	54	54
early novels	234	222
early Renaissance	211	207
earliest manifestation	1	1
each half	2	2
duet vocals	352	256
driving range	85	74
dried apple	13	13
dribbling game	1	1
dpr korea	8	8
double-tracked lead vocal	2	2
double tracked lead vocal	13	12
donald trump s	1	1
donald trump	87	63
donald j trump	2	1
dominion of India	16	16
domestic cricketer	10	10
domestic apple	3	3
division of the peninsula	6	6
disney company	1	1
disco-pop style	1	1
dirgy rock	1	1
director of production	60	60
directly from the people	1	1
direct sequel	637	603
direct primary law	13	13
direct primary	69	49
dietary vegans	2	1
diesel locomotives	1619	1293
democratically governed	14	14
democratically elected	1362	1296
democratically elect	1	1
democratic world	49	45
democratic voting	19	19
democratic values and institutions	7	7
democratic values	312	298
democratic value	6	6
democratic theory	78	68
democratic systems	48	46
democratic system	322	307
democratic states	68	64
democratic state	272	246
democratic society	471	446
democratic societies	108	97
democratic rule	191	183
democratic rights	201	186
democratic revolution	164	141
democratic republic	255	242
democratic representation	41	40
democratic regimes	30	27
democratic regime	64	64
democratic reform	225	207
democratic processes	143	136
democratic process	471	442
democratic principles	315	305
democratic practices	30	30
democratic politics	103	100
democratic political values	2	2
democratic political system	70	68
democratic peoples republic of korea	2	2
democratic people s republic of korea	1	1
democratic party	473	432
democratic organisation	40	40
democratic order	60	57
democratic negotiation	1	1
democratic nation	5	5
democratic multi-party systems	1	1
democratic multi party systems	1	1
democratic legitimacy and participation	1	1
democratic institutions	405	379
democratic institution	26	26
democratic ideologies	4	4
democratic guarantees	1	1
democratic governments	103	101
democratic government	655	640
democratic governance structure	3	3
democratic governance	219	195
democratic freedoms	56	52
democratic framework	26	26
democratic faction	61	58
democratic elections	586	560
democratic election	223	217
democratic development	102	97
democratic decision-making	1	1
democratic countries	119	113
democratic control	97	92
democratic constitution	117	114
democratic conditions	7	7
democratic basis	26	26
democratic attempt	6	6
democratic association	14	14
democratic administration	3	2
democratic States	1	1
democratic State	14	14
democratic Republic	24	24
democratic Party	15	15
democratic Government	12	12
democracy movement	350	301
definitions of democracy	3	3
definition of democracy	10	8
defensive midfielder	2613	2464
defensive footballer	1	1
deep neural networks	14	14
deep neural network	12	11
deep neural nets	1	1
deep networks	6	6
deep machine learning	4	3
deep learning	244	152
decorating sugar	1	1
death of Prince	193	189
database query	92	79
data models	253	163
data model diagram	1	1
data model	881	475
dark room	582	519
dark comedy-romance film	1	1
dance pop	733	649
dance Pop	5	5
daily press	2	2
daily paper	493	453
daily newspapers	1445	1310
daily newspaper	5063	4523
daily evening newspaper	21	20
daily Newspaper	6	6
dad rock	7	7
current President	1	1
cube sugar	1	1
crossed the 38th Parallel	1	1
crickets matches	1	1
cricket whites	6	6
cricket team	11213	7876
cricket sport	2	2
cricket s	511	476
cricket player	943	868
cricket matches	2043	1937
cricket match	1391	1265
cricket ground	1639	1469
cricket green	14	12
cricket games	95	93
cricket game	84	74
cricket coach	260	244
cricket clubs	480	450
cricket club	1400	1240
cricket bat	172	148
cricket Team	9	8
cricket Sport	2	2
cricket S	4	3
cricket Player	6	6
cricket Matches	11	10
cricket Ground	2	2
cricket Games	2	2
cricket Coach	1	1
cricket Clubs	2	2
cricket Club	6	6
cricket (sport)	1	1
cover shots	1	1
cover shot	2	2
cover photography	447	409
cover photographs	28	28
cover photographer	16	15
cover photo	1063	988
cover model	47	44
cover Photography	3	3
counter ISIL coalition	1	1
conventional rock	51	47
contributing producers	5	5
contemporary songs	2	2
contemporary rock	132	128
contemporary popular music	59	59
contemporary pop	386	370
contemporary Rock	3	3
contemporary Pop	5	5
contact football	33	24
constitutional system	96	89
congressional seat	356	342
congressional representatives	45	45
congressional representative	62	62
congressional legislator	1	1
congressional districts	2132	1556
conflict in Korea	7	7
concours eurovision de la chanson	1	1
concert singer	318	294
concert Singer	5	5
computer simulated environment	1	1
computer generated surroundings	1	1
computer generated environment	11	9
compulsory education	595	451
complex sugars	22	19
compilation producers	1	1
compilation producer	71	57
compilation Producer	2	2
competitive inhibitor	104	93
competition driving	1	1
companion piece	9	8
communist north	12	11
communist aggression on the Korean peninsula	1	1
communist North Korea	16	16
communist North	68	67
communist Korea	1	1
commercially oriented	1	1
commercial popular music	7	7
commercial photography	193	176
commercial photographer	169	162
commercial music	348	332
commercial model	267	240
commercial Music	15	15
comment sql	2	1
comedy romance film	63	63
comedy romance	157	150
combat operations in Korea	5	5
combat operations	2352	2023
combat in Korea	23	23
color photos	166	147
collegiate women's basketball	1	1
collegiate women s basketball	11	11
collegiate sport	27	27
collegiate soccer	131	124
collegiate men s basketball	109	109
collegiate hockey leagues	2	2
collegiate gymnast	15	15
collegiate golf	3	2
collegiate football league	1	1
collegiate career	1898	1796
collegiate basketball	321	304
college women's basketball	4	4
college women s basketball	62	61
college team	318	307
college sports	955	880
college men's basketball	32	32
college men s basketball	389	377
college hoops	21	21
college hockey	880	769
college game	236	228
college football (soccer)	1	1
college football	40914	33799
college division	102	88
college colors	10	10
college career	4208	3903
college basketball season	741	738
college basketball	7678	6294
college athletic programs	109	57
college TEAM	1	1
college Sports	16	16
college Hockey	1	1
college Division	28	27
coenzymes and cofactors	1	1
coaching style	122	119
coaching staff	4569	4060
coaching sports	16	16
coaching role	668	610
coaching education	37	30
coaching Sports	4	4
coaches and staff	42	42
coaches and Staff	1	1
coached football	276	262
coach sports	30	30
coach s	626	563
coach manager	95	93
coach and teacher	85	85
coach S	23	22
coach Manager	11	11
coach (sport)	1	1
co-lead vocals	31	20
co-lead vocalist	1	1
co-lead vocal	1	1
co-lead singer	1	1
co production	4884	3613
co producing	871	825
co producers	388	373
co producer	4197	3372
co produced	11529	9633
co lead vocals	403	293
co lead Vocals	1	1
co lead	1098	886
co Production	1	1
co Producer	20	13
co Produced	8	8
co Lead	8	5
club football	2450	2353
club Football	47	47
closed primary	89	79
closed primaries	12	7
closed election	4	4
clean vocals	842	673
clean vocalist	55	49
clean vocal	26	26
clean singing	56	54
clean male vocals	22	18
clean Vocals	1	1
classical revival	131	123
classic rock music	169	161
classic rock Music	3	3
classic rock	2947	2270
classic novels	82	77
classic Star Wars trilogy	3	3
classic Rock	22	21
classic ''Star Wars'' trilogy	1	1
citizens of India	51	44
circuit justice	11	11
circuit Justice	1	1
cinema films	1	1
chorus vocals	150	79
chorus vocal	4	1
choir vocals	116	54
children's school	1	1
children's TV series	7	7
children s school	137	135
child model	153	142
chef d’equipe	1	1
charity golf	81	78
character model	77	72
cephalopod molluscs	5	5
cattle market	283	249
case SQL	1	1
caretaker manager	1566	1265
capital raising	4	3
cane sugar	296	249
candidates for the first novel	1	1
cancerous tumors	50	47
cancerous tumor	2	2
cancerous tissue	44	40
cancerous growth	43	42
cancerous cells	195	163
cancerous Cells	1	1
cancer treatments	407	350
cancer treatment	1125	998
cancer therapy	295	257
cancer therapeutics	39	36
cancer signs	1	1
cancer sciences	1	1
cancer scares	4	4
cancer patient's	1	1
cancer patient s	8	8
cancer patient	303	282
cancer pathology	4	4
cancer medicine	24	23
cancer medication	11	11
cancer like	21	21
cancer genetics	39	34
cancer diseases	1	1
cancer disease	14	14
cancer diagnosis	242	222
cancer center	197	144
cancer cells	1879	1238
cancer cell	607	491
cancer care	355	288
cancer biology	102	93
cancer Treatments	1	1
cancer Treatment	36	18
cancer Signs	10	10
cancer Patient	1	1
cancer Pathology	2	2
cancer Medication	1	1
cancer Like	4	4
cancer Genetics	5	5
cancer Disease	2	2
cancer Diagnosis	17	17
cancer Center	1	1
cancer Cells	2	2
cancer Cell	5	5
campaign in Korea	4	4
california magazine	9	9
california berkeley	3	2
cal berkeley	3	3
business startup	19	19
business start up	55	51
business founders	8	7
business Startup	1	1
buffy the vampire slayer	3	3
breast cancer	7010	4244
breast Cancer	1	1
bread mold might be medicine	1	1
boys' soccer	1	1
boxing scoring	2	2
boxing coach	238	214
book of fiction	72	69
bone cancer	458	381
bollywood soundtrack	1	1
bollywood movies	13	13
bollywood film	31	30
bollywood cinema	1	1
bollywood actress	4	4
boat race	361	296
board of trustees	6489	4749
blended scotch	10	9
blended Scotch whisky	4	4
blended Scotch	52	35
black markets	52	51
biography of Nikola Tesla	3	3
bikini model	39	37
beyonce knowles	1	1
beverage industry	184	167
beverage company	252	242
berry sugar	1	1
berkeley edu	11900	7194
berkeley UC	2	2
batting coach	111	91
bass vocals	3468	3125
basketball teams	2800	2605
basketball scholarship	310	302
basketball program	1426	1197
basketball in college	28	28
basketball collegiately	10	10
basketball In college	3	3
baroque pop	119	109
barclays premier league	1	1
barack obama	37	36
barack hussein obama	1	1
barack hussein	1	1
band photos	78	73
band photography	114	108
band photo	103	97
band Photography	1	1
band Photo	5	5
bacterial enzymes	22	22
backup vocals	1229	853
backup vocalist	193	181
backup vocal	57	43
backup singing	29	23
backup singers	299	272
backup singer	346	320
backup Singer	1	1
backing/lead vocals	1	1
backing vox	2	2
backing voices	3	1
backing vocals	42873	20694
backing vocalists	383	347
backing vocalist	1549	1321
backing vocal	864	553
backing singing	1	1
backing singers	376	342
backing singer	372	339
backing members	1	1
backing lead vocals	6	5
backing harmony vocals	1	1
backing harmonists	1	1
backing group	363	346
backing clean vocals	12	12
backing choir	1	1
backing and lead vocals	101	71
backing Vocals	37	34
backing Vocal	1	1
backing Singer	1	1
background vocals	23305	7670
background vocalists	124	116
background vocalist	351	279
background vocal	360	180
background singers	144	131
background singer	204	178
background gang vocals	1	1
background choir	1	1
background Vocals	18	12
background Vocal	3	3
background / harmony vocals	1	1
back-up vocals	40	39
back-up vocalists	1	1
back-up vocalist	3	3
back-up singers	3	3
back-up singer	3	3
back-up harmony	1	1
back vocals	168	121
back vocalist	25	23
back vocal	152	66
back up vocals	471	370
back up vocalist	100	89
back up singers	123	119
back up singer	153	143
back up artiste	1	1
back up	9555	8631
back photo	15	14
aviva premiership final	1	1
aviva premiership	2	2
auxiliary motor	1	1
auxiliary coach	5	4
australian rules football	3	3
australian rules	5	5
australian football	3	3
aussie rules football	1	1
aussie rules	9	8
augmented/virtual reality	1	1
audio production	397	330
audio Production	3	3
athletics coach	307	283
athletic instructor	1	1
athletic coach	98	94
at Berkeley	1	1
association soccer	50	50
association game	1	1
association footballers	2507	2276
association footballer	724	666
association football team	687	675
association football soccer	173	162
